,time,PM2.5,humidity,temperature
0,2021-12-22 20:00:00,196.9,84.9,19.9
1,2021-12-22 21:00:00,125.7,86.8,19.6
2,2021-12-22 22:00:00,77.0,88.6,19.1
3,2021-12-22 23:00:00,55.4,88.5,18.7
4,2021-12-23 00:00:00,45.9,92.0,17.9
5,2021-12-23 01:00:00,51.1,92.5,17.6
6,2021-12-23 02:00:00,54.6,93.9,17.4
7,2021-12-23 03:00:00,47.9,96.1,17.3
8,2021-12-23 04:00:00,50.5,96.6,17.0
9,2021-12-23 05:00:00,46.3,98.1,17.0
10,2021-12-23 06:00:00,42.6,98.3,17.3
11,2021-12-23 07:00:00,89.9,98.9,17.6
12,2021-12-23 08:00:00,111.9,99.1,17.7
13,2021-12-23 09:00:00,109.0,97.7,18.4
14,2021-12-23 10:00:00,122.9,89.6,20.2
15,2021-12-23 11:00:00,120.6,79.9,22.1
16,2021-12-23 12:00:00,92.6,68.5,23.8
17,2021-12-23 13:00:00,115.7,64.9,24.6
18,2021-12-23 14:00:00,110.7,63.2,24.9
19,2021-12-23 15:00:00,108.8,62.3,25.6
20,2021-12-23 16:00:00,114.1,63.9,25.2
21,2021-12-23 17:00:00,112.6,68.9,24.1
22,2021-12-23 18:00:00,126.5,76.9,22.6
23,2021-12-23 19:00:00,168.0,83.4,21.4
