,time,PM2.5,humidity,temperature
0,2021-09-14 16:00:00,67.12,94.4,27.9
1,2021-09-14 17:00:00,92.76,93.4,28.2
2,2021-09-14 18:00:00,62.59,92.9,28.2
3,2021-09-14 19:00:00,63.5,93.8,28.0
4,2021-09-14 20:00:00,73.6,93.9,27.6
5,2021-09-14 21:00:00,83.19,92.6,27.1
6,2021-09-14 22:00:00,74.47,94.0,26.9
7,2021-09-14 23:00:00,16.8,93.3,27.0
8,2021-09-15 00:00:00,12.3,92.4,27.2
9,2021-09-15 01:00:00,15.5,92.5,27.4
10,2021-09-15 02:00:00,81.05,96.3,27.4
11,2021-09-15 03:00:00,123.9,97.7,27.2
12,2021-09-15 04:00:00,17.1,94.7,27.0
13,2021-09-15 05:00:00,11.0,99.4,25.8
14,2021-09-15 06:00:00,9.5,100.0,25.6
15,2021-09-15 07:00:00,17.0,100.0,26.0
16,2021-09-15 08:00:00,76.13,99.9,26.1
17,2021-09-15 09:00:00,10.1,99.9,26.0
18,2021-09-15 10:00:00,8.2,100.0,25.9
19,2021-09-15 11:00:00,8.8,100.0,25.7
20,2021-09-15 12:00:00,14.9,98.7,26.6
21,2021-09-15 13:00:00,85.62,94.6,27.7
22,2021-09-15 14:00:00,64.38,93.6,28.0
23,2021-09-15 15:00:00,55.89,91.7,28.4
