,timestamp,PM2.5,humidity,temperature
0,09/04/2022 00:00,30.2,99.0,23.6
1,09/04/2022 01:00,31.4,99.0,23.0
2,09/04/2022 02:00,31.0,99.0,22.6
3,09/04/2022 03:00,30.1,99.0,22.4
4,09/04/2022 04:00,33.1,99.0,22.1
5,09/04/2022 05:00,32.7,99.0,21.9
6,09/04/2022 06:00,38.6,99.0,21.7
7,09/04/2022 07:00,43.6,99.0,21.9
8,09/04/2022 08:00,29.8,99.0,22.9
9,09/04/2022 09:00,30.85,89.2,24.9
10,09/04/2022 10:00,31.9,79.1,26.7
11,09/04/2022 11:00,31.3,67.7,28.5
12,09/04/2022 12:00,30.8,60.8,30.0
13,09/04/2022 13:00,29.5,56.1,30.9
14,09/04/2022 14:00,29.7,56.3,31.4
15,09/04/2022 15:00,25.5,55.8,31.3
16,09/04/2022 16:00,23.9,57.8,30.7
17,09/04/2022 17:00,23.4,59.4,30.0
18,09/04/2022 18:00,22.1,66.6,28.3
19,09/04/2022 19:00,20.2,75.8,26.7
20,09/04/2022 20:00,24.0,84.7,25.5
21,09/04/2022 21:00,22.7,91.9,24.6
22,09/04/2022 22:00,18.9,97.5,24.1
23,09/04/2022 23:00,18.2,99.0,23.5
