,time,PM2.5,humidity,temperature
0,2021-06-23 16:00:00,7.4,69.2,34.1
1,2021-06-23 17:00:00,7.5,69.5,34.1
2,2021-06-23 18:00:00,11.3,76.8,33.2
3,2021-06-23 19:00:00,15.8,81.5,32.4
4,2021-06-23 20:00:00,17.1,88.1,31.5
5,2021-06-23 21:00:00,14.6,95.4,30.7
6,2021-06-23 22:00:00,12.3,96.0,30.4
7,2021-06-23 23:00:00,9.3,96.3,30.2
8,2021-06-24 00:00:00,6.8,95.1,30.4
9,2021-06-24 01:00:00,8.0,97.0,30.1
10,2021-06-24 02:00:00,12.5,99.3,29.8
11,2021-06-24 03:00:00,8.0,99.3,29.7
12,2021-06-24 04:00:00,5.1,99.6,29.6
13,2021-06-24 05:00:00,6.3,100.0,29.4
14,2021-06-24 06:00:00,10.5,100.0,29.3
15,2021-06-24 07:00:00,9.7,100.0,30.1
16,2021-06-24 08:00:00,9.9,99.1,31.2
17,2021-06-24 09:00:00,14.8,94.9,32.1
18,2021-06-24 10:00:00,20.0,81.7,34.3
19,2021-06-24 11:00:00,15.8,91.2,30.3
20,2021-06-24 12:00:00,4.0,98.4,27.1
21,2021-06-24 13:00:00,7.5,98.8,26.8
22,2021-06-24 14:00:00,11.3,100.0,26.5
23,2021-06-24 15:00:00,7.2,100.0,26.4
