,time,PM2.5,humidity,temperature
0,2021-07-15 16:00:00,9.9,57.3,36.2
1,2021-07-15 17:00:00,9.2,60.4,35.6
2,2021-07-15 18:00:00,10.5,59.2,34.8
3,2021-07-15 19:00:00,32.79,63.7,33.6
4,2021-07-15 20:00:00,41.75,70.0,32.5
5,2021-07-15 21:00:00,38.72,73.8,32.0
6,2021-07-15 22:00:00,36.23,77.9,31.3
7,2021-07-15 23:00:00,45.92,81.2,30.8
8,2021-07-16 00:00:00,19.2,83.4,30.4
9,2021-07-16 01:00:00,19.6,85.2,30.1
10,2021-07-16 02:00:00,45.35,86.9,29.8
11,2021-07-16 03:00:00,45.78,86.9,29.8
12,2021-07-16 04:00:00,46.85,87.9,29.6
13,2021-07-16 05:00:00,20.0,87.4,29.6
14,2021-07-16 06:00:00,62.08,87.2,29.8
15,2021-07-16 07:00:00,79.97,86.8,29.9
16,2021-07-16 08:00:00,50.13,83.9,30.5
17,2021-07-16 09:00:00,19.7,78.3,31.3
18,2021-07-16 10:00:00,33.5,73.6,32.3
19,2021-07-16 11:00:00,26.76,65.7,34.4
20,2021-07-16 12:00:00,14.2,61.9,35.2
21,2021-07-16 13:00:00,12.6,57.6,36.4
22,2021-07-16 14:00:00,13.2,53.4,37.9
23,2021-07-16 15:00:00,16.4,52.8,38.0
