,timestamp,PM2.5,humidity,temperature
0,05/02/2022 00:00,16.7,89.9,16.9
1,05/02/2022 01:00,20.4,88.0,16.6
2,05/02/2022 02:00,18.0,77.9,16.3
3,05/02/2022 03:00,17.2,76.7,16.2
4,05/02/2022 04:00,18.1,74.7,16.2
5,05/02/2022 05:00,20.2,75.7,16.0
6,05/02/2022 06:00,20.9,78.4,15.7
7,05/02/2022 07:00,21.0,79.5,15.4
8,05/02/2022 08:00,22.6,77.9,15.3
9,05/02/2022 09:00,23.2,73.9,15.7
10,05/02/2022 10:00,25.3,72.0,16.2
11,05/02/2022 11:00,26.1,67.8,17.1
12,05/02/2022 12:00,27.3,64.3,18.4
13,05/02/2022 13:00,30.5,60.5,19.6
14,05/02/2022 14:00,28.3,63.0,18.8
15,05/02/2022 15:00,26.3,64.3,18.5
16,05/02/2022 16:00,26.1,68.6,17.6
17,05/02/2022 17:00,26.3,76.5,16.8
18,05/02/2022 18:00,22.0,87.8,15.7
19,05/02/2022 19:00,23.7,92.2,15.0
20,05/02/2022 20:00,23.6,95.7,14.8
21,05/02/2022 21:00,26.4,96.7,15.0
22,05/02/2022 22:00,23.1,99.0,14.3
23,05/02/2022 23:00,23.9,99.0,14.2
