,timestamp,PM2.5,humidity,temperature
0,14/04/2022 00:00,7.2,99.0,27.1
1,14/04/2022 01:00,8.3,99.0,26.6
2,14/04/2022 02:00,7.5,99.0,26.0
3,14/04/2022 03:00,7.0,99.0,25.9
4,14/04/2022 04:00,7.9,99.0,25.8
5,14/04/2022 05:00,5.9,99.0,25.5
6,14/04/2022 06:00,6.0,99.0,25.5
7,14/04/2022 07:00,5.8,99.1,26.0
8,14/04/2022 08:00,7.6,94.1,27.6
9,14/04/2022 09:00,9.7,84.1,29.7
10,14/04/2022 10:00,11.4,76.8,31.1
11,14/04/2022 11:00,12.4,71.0,32.8
12,14/04/2022 12:00,13.7,67.6,33.9
13,14/04/2022 13:00,12.8,63.0,35.2
14,14/04/2022 14:00,11.4,64.3,34.7
15,14/04/2022 15:00,11.3,65.3,34.4
16,14/04/2022 16:00,10.7,66.3,34.1
17,14/04/2022 17:00,10.4,69.4,33.4
18,14/04/2022 18:00,8.9,76.5,31.3
19,14/04/2022 19:00,8.0,86.0,29.4
20,14/04/2022 20:00,5.9,94.5,28.7
21,14/04/2022 21:00,5.4,96.6,28.2
22,14/04/2022 22:00,5.0,98.5,27.8
23,14/04/2022 23:00,4.2,99.0,27.4
