,time,PM2.5,humidity,temperature
0,2021-09-03 16:00:00,24.74,59.2,34.5
1,2021-09-03 17:00:00,25.46,59.8,34.3
2,2021-09-03 18:00:00,18.5,63.0,33.3
3,2021-09-03 19:00:00,41.17,68.5,32.3
4,2021-09-03 20:00:00,83.91,74.3,31.2
5,2021-09-03 21:00:00,66.91,76.6,30.3
6,2021-09-03 22:00:00,54.34,78.9,29.9
7,2021-09-03 23:00:00,47.97,79.8,29.7
8,2021-09-04 00:00:00,19.7,79.3,29.6
9,2021-09-04 01:00:00,15.9,79.8,29.5
10,2021-09-04 02:00:00,38.88,81.7,29.2
11,2021-09-04 03:00:00,18.9,82.7,28.9
12,2021-09-04 04:00:00,18.2,83.6,28.7
13,2021-09-04 05:00:00,57.64,84.7,28.3
14,2021-09-04 06:00:00,49.93,85.4,28.1
15,2021-09-04 07:00:00,45.03,83.2,29.0
16,2021-09-04 08:00:00,15.8,74.1,31.5
17,2021-09-04 09:00:00,13.9,66.9,33.2
18,2021-09-04 10:00:00,14.1,64.2,33.7
19,2021-09-04 11:00:00,12.8,66.1,32.7
20,2021-09-04 12:00:00,15.8,60.4,34.6
21,2021-09-04 13:00:00,19.9,67.1,33.3
22,2021-09-04 14:00:00,16.0,67.8,32.2
23,2021-09-04 15:00:00,13.7,64.1,33.2
