,timestamp,PM2.5,humidity,temperature
0,09/03/2022 00:00,43.8,75.5,21.7
1,09/03/2022 01:00,41.1,77.0,21.4
2,09/03/2022 02:00,44.7,78.1,21.2
3,09/03/2022 03:00,40.8,79.6,21.0
4,09/03/2022 04:00,40.8,81.5,20.9
5,09/03/2022 05:00,43.8,83.2,20.7
6,09/03/2022 06:00,53.0,83.8,20.6
7,09/03/2022 07:00,45.7,79.4,20.7
8,09/03/2022 08:00,42.1,76.5,21.2
9,09/03/2022 09:00,55.7,73.8,22.4
10,09/03/2022 10:00,48.2,70.6,24.1
11,09/03/2022 11:00,45.4,69.5,25.1
12,09/03/2022 12:00,55.3,71.7,25.0
13,09/03/2022 13:00,55.3,72.8,25.2
14,09/03/2022 14:00,46.3,75.0,24.9
15,09/03/2022 15:00,46.8,75.3,25.2
16,09/03/2022 16:00,47.7,79.3,24.3
17,09/03/2022 17:00,42.1,82.5,23.6
18,09/03/2022 18:00,45.3,84.7,23.1
19,09/03/2022 19:00,43.4,86.5,22.8
20,09/03/2022 20:00,45.8,88.4,22.5
21,09/03/2022 21:00,38.7,89.9,22.3
22,09/03/2022 22:00,41.6,90.6,22.2
23,09/03/2022 23:00,44.6,91.4,22.0
