,timestamp,PM2.5,humidity,temperature
0,25/12/2021 00:00,203.6,79.8,22.3
1,25/12/2021 01:00,208.2,81.5,22.1
2,25/12/2021 02:00,193.9,82.7,21.8
3,25/12/2021 03:00,178.0,81.2,21.8
4,25/12/2021 04:00,175.2,80.7,22.0
5,25/12/2021 05:00,175.7,80.1,22.0
6,25/12/2021 06:00,177.6,80.5,22.2
7,25/12/2021 07:00,178.9,81.9,21.8
8,25/12/2021 08:00,193.0,81.8,21.9
9,25/12/2021 09:00,193.8,78.7,22.5
10,25/12/2021 10:00,211.0,77.6,23.0
11,25/12/2021 11:00,175.5,74.2,23.8
12,25/12/2021 12:00,171.0,73.4,24.1
13,25/12/2021 13:00,179.8,71.1,25.0
14,25/12/2021 14:00,165.7,71.2,25.3
15,25/12/2021 15:00,88.8,73.4,24.2
16,25/12/2021 16:00,80.3,72.0,24.8
17,25/12/2021 17:00,95.3,72.9,24.7
18,25/12/2021 18:00,104.0,75.3,24.2
19,25/12/2021 19:00,102.1,75.5,23.8
20,25/12/2021 20:00,109.7,75.1,23.4
21,25/12/2021 21:00,93.0,74.8,22.8
22,25/12/2021 22:00,83.6,72.4,22.7
23,25/12/2021 23:00,99.5,71.6,22.8
