,timestamp,PM2.5,humidity,temperature
0,24/12/2021 00:00,96.4,81.3,21.2
1,24/12/2021 01:00,91.1,83.0,21.2
2,24/12/2021 02:00,86.1,83.1,21.4
3,24/12/2021 03:00,98.1,84.0,21.2
4,24/12/2021 04:00,101.2,85.6,20.9
5,24/12/2021 05:00,134.4,85.9,21.0
6,24/12/2021 06:00,105.4,86.0,21.0
7,24/12/2021 07:00,124.4,85.0,21.0
8,24/12/2021 08:00,144.7,82.2,21.0
9,24/12/2021 09:00,167.8,79.6,21.1
10,24/12/2021 10:00,155.3,75.5,22.4
11,24/12/2021 11:00,122.1,74.0,23.0
12,24/12/2021 12:00,140.9,70.9,23.9
13,24/12/2021 13:00,144.1,69.5,24.2
14,24/12/2021 14:00,125.4,65.4,25.1
15,24/12/2021 15:00,143.9,67.5,24.5
16,24/12/2021 16:00,129.2,67.8,24.2
17,24/12/2021 17:00,161.8,71.8,23.6
18,24/12/2021 18:00,168.5,74.6,23.1
19,24/12/2021 19:00,192.2,75.1,23.1
20,24/12/2021 20:00,208.1,75.1,23.0
21,24/12/2021 21:00,208.2,75.1,23.0
22,24/12/2021 22:00,235.1,76.7,22.6
23,24/12/2021 23:00,218.3,78.9,22.3
