,time,PM2.5,humidity,temperature
0,2021-11-13 20:00:00,124.0,81.3,20.6
1,2021-11-13 21:00:00,114.5,84.5,20.1
2,2021-11-13 22:00:00,94.4,87.4,19.7
3,2021-11-13 23:00:00,101.6,89.9,19.3
4,2021-11-14 00:00:00,99.1,92.9,19.0
5,2021-11-14 01:00:00,98.9,93.8,18.8
6,2021-11-14 02:00:00,82.0,96.1,18.6
7,2021-11-14 03:00:00,75.3,99.2,18.4
8,2021-11-14 04:00:00,94.0,100.0,18.3
9,2021-11-14 05:00:00,85.9,99.2,19.0
10,2021-11-14 06:00:00,102.5,100.0,18.6
11,2021-11-14 07:00:00,116.5,98.0,18.8
12,2021-11-14 08:00:00,100.6,92.2,19.6
13,2021-11-14 09:00:00,94.8,82.1,21.0
14,2021-11-14 10:00:00,89.7,69.8,22.4
15,2021-11-14 11:00:00,70.6,60.4,23.3
16,2021-11-14 12:00:00,64.4,56.9,24.4
17,2021-11-14 13:00:00,66.5,55.4,25.2
18,2021-11-14 14:00:00,78.5,56.0,25.7
19,2021-11-14 15:00:00,67.5,55.1,25.7
20,2021-11-14 16:00:00,68.0,55.8,25.8
21,2021-11-14 17:00:00,68.4,58.9,25.1
22,2021-11-14 18:00:00,90.5,67.4,23.8
23,2021-11-14 19:00:00,173.5,76.5,22.7
