,time,PM2.5,humidity,temperature
0,2021-08-03 16:00:00,17.8,49.3,38.5
1,2021-08-03 17:00:00,17.6,49.5,38.3
2,2021-08-03 18:00:00,16.4,48.3,37.4
3,2021-08-03 19:00:00,16.3,49.4,36.4
4,2021-08-03 20:00:00,17.2,53.6,35.9
5,2021-08-03 21:00:00,28.93,60.2,35.1
6,2021-08-03 22:00:00,37.35,65.6,34.4
7,2021-08-03 23:00:00,35.43,66.8,34.0
8,2021-08-04 00:00:00,19.3,65.8,33.8
9,2021-08-04 01:00:00,27.15,67.7,33.5
10,2021-08-04 02:00:00,56.95,73.4,32.7
11,2021-08-04 03:00:00,99.11,80.2,30.9
12,2021-08-04 04:00:00,87.26,80.2,30.4
13,2021-08-04 05:00:00,69.72,77.2,30.7
14,2021-08-04 06:00:00,77.64,76.2,30.9
15,2021-08-04 07:00:00,51.7,76.5,31.6
16,2021-08-04 08:00:00,40.98,67.6,34.2
17,2021-08-04 09:00:00,42.84,61.2,36.1
18,2021-08-04 10:00:00,46.16,58.5,37.3
19,2021-08-04 11:00:00,42.16,55.6,38.4
20,2021-08-04 12:00:00,42.21,54.7,38.6
21,2021-08-04 13:00:00,35.13,52.2,38.9
22,2021-08-04 14:00:00,30.85,51.0,38.8
23,2021-08-04 15:00:00,47.2,47.2,39.5
