,time,PM2.5,humidity,temperature
0,2021-08-17 16:00:00,6.1,51.5,37.2
1,2021-08-17 17:00:00,6.2,52.3,36.8
2,2021-08-17 18:00:00,8.2,54.3,35.9
3,2021-08-17 19:00:00,10.1,57.5,34.7
4,2021-08-17 20:00:00,12.8,64.0,33.3
5,2021-08-17 21:00:00,17.2,68.4,32.6
6,2021-08-17 22:00:00,34.45,69.1,32.2
7,2021-08-17 23:00:00,19.9,72.8,31.5
8,2021-08-18 00:00:00,2.0,73.6,28.8
9,2021-08-18 01:00:00,2.0,79.4,27.6
10,2021-08-18 02:00:00,2.0,79.3,27.5
11,2021-08-18 03:00:00,7.2,80.4,27.4
12,2021-08-18 04:00:00,9.0,79.0,27.9
13,2021-08-18 05:00:00,10.9,78.5,27.9
14,2021-08-18 06:00:00,16.6,81.9,27.2
15,2021-08-18 07:00:00,14.8,76.3,29.0
16,2021-08-18 08:00:00,13.7,64.1,32.9
17,2021-08-18 09:00:00,13.1,57.6,35.4
18,2021-08-18 10:00:00,12.8,51.7,38.1
19,2021-08-18 11:00:00,9.4,49.2,39.2
20,2021-08-18 12:00:00,5.8,46.1,39.6
21,2021-08-18 13:00:00,4.3,45.0,39.2
22,2021-08-18 14:00:00,3.9,44.2,39.3
23,2021-08-18 15:00:00,4.5,49.1,37.0
