,time,PM2.5,humidity,temperature
0,2021-07-14 16:00:00,7.5,52.8,36.5
1,2021-07-14 17:00:00,7.4,50.9,37.0
2,2021-07-14 18:00:00,8.9,56.1,35.5
3,2021-07-14 19:00:00,10.6,64.6,33.3
4,2021-07-14 20:00:00,11.2,67.6,32.3
5,2021-07-14 21:00:00,11.7,70.0,31.7
6,2021-07-14 22:00:00,10.4,72.3,31.4
7,2021-07-14 23:00:00,7.0,73.9,31.3
8,2021-07-15 00:00:00,9.0,76.7,31.0
9,2021-07-15 01:00:00,9.8,78.2,30.8
10,2021-07-15 02:00:00,8.3,78.2,30.7
11,2021-07-15 03:00:00,8.3,78.7,30.6
12,2021-07-15 04:00:00,8.2,79.2,30.5
13,2021-07-15 05:00:00,10.0,80.7,30.3
14,2021-07-15 06:00:00,9.0,80.9,30.3
15,2021-07-15 07:00:00,8.3,70.1,32.9
16,2021-07-15 08:00:00,6.0,64.4,33.6
17,2021-07-15 09:00:00,5.9,56.3,35.7
18,2021-07-15 10:00:00,5.6,51.4,37.4
19,2021-07-15 11:00:00,10.5,42.5,40.9
20,2021-07-15 12:00:00,10.8,47.4,38.2
21,2021-07-15 13:00:00,9.1,46.5,38.9
22,2021-07-15 14:00:00,9.5,47.0,38.0
23,2021-07-15 15:00:00,5.6,46.3,37.6
