,timestamp,PM2.5,humidity,temperature
0,31/12/2021 00:00,44.2,81.9,15.8
1,31/12/2021 01:00,45.6,86.6,15.1
2,31/12/2021 02:00,50.3,93.3,14.5
3,31/12/2021 03:00,52.9,97.0,13.8
4,31/12/2021 04:00,48.0,96.5,14.1
5,31/12/2021 05:00,49.7,96.9,14.0
6,31/12/2021 06:00,47.9,98.0,13.8
7,31/12/2021 07:00,45.8,98.6,13.8
8,31/12/2021 08:00,48.4,98.9,14.0
9,31/12/2021 09:00,48.7,99.6,13.8
10,31/12/2021 10:00,53.6,98.6,14.1
11,31/12/2021 11:00,51.6,98.0,14.2
12,31/12/2021 12:00,52.5,96.6,14.3
13,31/12/2021 13:00,54.4,94.1,14.7
14,31/12/2021 14:00,57.5,92.0,15.2
15,31/12/2021 15:00,53.4,90.1,15.7
16,31/12/2021 16:00,52.6,90.2,16.0
17,31/12/2021 17:00,57.2,89.8,16.2
18,31/12/2021 18:00,63.9,89.7,16.2
19,31/12/2021 19:00,67.7,90.4,16.1
20,31/12/2021 20:00,58.7,89.6,16.4
21,31/12/2021 21:00,52.3,88.6,16.6
22,31/12/2021 22:00,57.7,86.6,16.9
23,31/12/2021 23:00,66.2,87.4,16.7
