,time,PM2.5,humidity,temperature
0,2021-08-03 16:00:00,14.0,53.8,39.8
1,2021-08-03 17:00:00,14.3,51.8,39.9
2,2021-08-03 18:00:00,14.2,57.7,38.6
3,2021-08-03 19:00:00,17.1,68.6,35.3
4,2021-08-03 20:00:00,33.18,74.0,34.3
5,2021-08-03 21:00:00,96.57,73.2,34.3
6,2021-08-03 22:00:00,65.29,78.7,33.6
7,2021-08-03 23:00:00,39.45,80.5,33.2
8,2021-08-04 00:00:00,19.8,84.6,32.4
9,2021-08-04 01:00:00,18.4,87.8,31.9
10,2021-08-04 02:00:00,15.5,91.0,31.6
11,2021-08-04 03:00:00,18.6,92.6,31.3
12,2021-08-04 04:00:00,91.19,92.9,30.6
13,2021-08-04 05:00:00,79.28,92.2,30.4
14,2021-08-04 06:00:00,56.93,93.5,30.2
15,2021-08-04 07:00:00,16.2,93.0,30.2
16,2021-08-04 08:00:00,17.5,84.7,31.3
17,2021-08-04 09:00:00,38.45,82.0,32.4
18,2021-08-04 10:00:00,36.57,76.6,33.5
19,2021-08-04 11:00:00,40.81,73.4,35.0
20,2021-08-04 12:00:00,32.77,67.0,36.7
21,2021-08-04 13:00:00,28.63,63.4,37.8
22,2021-08-04 14:00:00,25.93,58.5,39.5
23,2021-08-04 15:00:00,25.39,57.5,39.7
