,time,PM2.5,humidity,temperature
0,2021-08-19 16:00:00,7.9,59.8,38.8
1,2021-08-19 17:00:00,8.5,63.4,37.8
2,2021-08-19 18:00:00,7.7,70.6,35.4
3,2021-08-19 19:00:00,7.3,78.7,33.1
4,2021-08-19 20:00:00,8.2,83.2,32.3
5,2021-08-19 21:00:00,5.2,87.7,31.6
6,2021-08-19 22:00:00,4.3,91.2,31.0
7,2021-08-19 23:00:00,5.1,91.4,30.7
8,2021-08-20 00:00:00,5.6,92.8,30.6
9,2021-08-20 01:00:00,5.3,94.0,30.3
10,2021-08-20 02:00:00,5.2,94.7,30.1
11,2021-08-20 03:00:00,4.8,95.8,29.9
12,2021-08-20 04:00:00,6.0,96.6,29.7
13,2021-08-20 05:00:00,6.5,98.3,29.4
14,2021-08-20 06:00:00,6.0,99.3,29.2
15,2021-08-20 07:00:00,5.7,97.1,29.3
16,2021-08-20 08:00:00,6.3,93.5,29.9
17,2021-08-20 09:00:00,9.9,90.0,30.8
18,2021-08-20 10:00:00,16.8,83.7,31.9
19,2021-08-20 11:00:00,13.3,79.3,32.9
20,2021-08-20 12:00:00,14.2,74.9,34.6
21,2021-08-20 13:00:00,10.7,70.7,35.4
22,2021-08-20 14:00:00,10.8,68.0,36.0
23,2021-08-20 15:00:00,10.9,62.3,37.4
