,timestamp,PM2.5,humidity,temperature
0,20/02/2022 00:00,5.4,92.8,12.3
1,20/02/2022 01:00,4.1,92.2,12.3
2,20/02/2022 02:00,9.4,92.0,11.9
3,20/02/2022 03:00,10.6,93.6,11.7
4,20/02/2022 04:00,13.8,96.2,11.0
5,20/02/2022 05:00,12.5,96.6,10.6
6,20/02/2022 06:00,14.7,96.9,10.3
7,20/02/2022 07:00,9.2,99.6,9.9
8,20/02/2022 08:00,10.5,93.0,10.1
9,20/02/2022 09:00,12.4,95.6,10.3
10,20/02/2022 10:00,11.2,91.6,10.6
11,20/02/2022 11:00,8.2,88.2,10.9
12,20/02/2022 12:00,9.6,94.4,9.9
13,20/02/2022 13:00,10.1,92.4,10.4
14,20/02/2022 14:00,11.8,92.5,10.7
15,20/02/2022 15:00,11.7,91.2,11.0
16,20/02/2022 16:00,7.9,87.9,11.2
17,20/02/2022 17:00,8.4,89.6,11.0
18,20/02/2022 18:00,9.2,91.6,10.8
19,20/02/2022 19:00,12.7,93.0,10.3
20,20/02/2022 20:00,12.3,92.7,10.6
21,20/02/2022 21:00,12.9,91.5,10.6
22,20/02/2022 22:00,10.7,90.4,10.7
23,20/02/2022 23:00,14.9,90.6,10.5
