,time,PM2.5,humidity,temperature
0,2021-11-21 20:00:00,37.8,91.8,25.4
1,2021-11-21 21:00:00,43.3,96.0,25.0
2,2021-11-21 22:00:00,34.4,96.8,24.7
3,2021-11-21 23:00:00,20.9,95.3,24.7
4,2021-11-22 00:00:00,24.2,95.0,24.6
5,2021-11-22 01:00:00,43.8,95.4,24.4
6,2021-11-22 02:00:00,56.0,95.4,24.4
7,2021-11-22 03:00:00,42.3,94.8,24.3
8,2021-11-22 04:00:00,29.4,92.7,23.2
9,2021-11-22 05:00:00,7.3,89.5,22.0
10,2021-11-22 06:00:00,2.7,86.0,21.2
11,2021-11-22 07:00:00,4.3,83.3,20.4
12,2021-11-22 08:00:00,6.2,80.6,20.0
13,2021-11-22 09:00:00,7.1,77.3,20.1
14,2021-11-22 10:00:00,8.5,74.4,20.3
15,2021-11-22 11:00:00,8.1,73.8,20.8
16,2021-11-22 12:00:00,7.3,70.6,21.7
17,2021-11-22 13:00:00,5.7,66.6,21.5
18,2021-11-22 14:00:00,4.5,65.8,20.9
19,2021-11-22 15:00:00,6.3,66.4,21.4
20,2021-11-22 16:00:00,8.8,67.9,21.3
21,2021-11-22 17:00:00,10.1,69.5,20.9
22,2021-11-22 18:00:00,16.7,70.9,20.4
23,2021-11-22 19:00:00,35.5,73.5,19.9
