,time,PM2.5,humidity,temperature
0,2021-09-16 16:00:00,4.9,81.1,33.3
1,2021-09-16 17:00:00,3.5,81.1,32.8
2,2021-09-16 18:00:00,2.9,91.6,29.8
3,2021-09-16 19:00:00,3.4,97.3,29.3
4,2021-09-16 20:00:00,2.7,97.3,29.2
5,2021-09-16 21:00:00,3.9,99.4,28.9
6,2021-09-16 22:00:00,5.2,99.1,29.0
7,2021-09-16 23:00:00,3.5,99.9,28.4
8,2021-09-17 00:00:00,4.1,100.0,28.1
9,2021-09-17 01:00:00,4.1,100.0,27.9
10,2021-09-17 02:00:00,4.6,100.0,27.9
11,2021-09-17 03:00:00,5.3,100.0,27.8
12,2021-09-17 04:00:00,3.0,100.0,27.4
13,2021-09-17 05:00:00,3.5,100.0,27.2
14,2021-09-17 06:00:00,3.6,100.0,27.1
15,2021-09-17 07:00:00,3.9,100.0,27.3
16,2021-09-17 08:00:00,5.0,100.0,27.7
17,2021-09-17 09:00:00,6.5,100.0,28.4
18,2021-09-17 10:00:00,10.8,99.3,29.1
19,2021-09-17 11:00:00,9.7,95.6,29.7
20,2021-09-17 12:00:00,6.3,87.1,32.0
21,2021-09-17 13:00:00,5.1,81.9,32.9
22,2021-09-17 14:00:00,5.1,81.2,33.1
23,2021-09-17 15:00:00,4.2,80.8,33.0
