,timestamp,PM2.5,humidity,temperature
0,23/04/2022 00:00,2.7,99.0,25.9
1,23/04/2022 01:00,3.0,99.0,25.9
2,23/04/2022 02:00,3.0,99.0,26.0
3,23/04/2022 03:00,3.0,99.0,26.0
4,23/04/2022 04:00,3.4,99.0,25.5
5,23/04/2022 05:00,3.6,99.0,25.5
6,23/04/2022 06:00,3.0,99.0,25.6
7,23/04/2022 07:00,3.4,99.0,25.8
8,23/04/2022 08:00,3.6,99.0,27.0
9,23/04/2022 09:00,3.7,97.6,28.4
10,23/04/2022 10:00,4.2,92.1,29.4
11,23/04/2022 11:00,5.3,83.2,31.6
12,23/04/2022 12:00,7.0,73.6,33.9
13,23/04/2022 13:00,10.1,70.8,34.6
14,23/04/2022 14:00,11.2,67.9,35.5
15,23/04/2022 15:00,11.7,67.3,35.6
16,23/04/2022 16:00,11.0,74.0,33.7
17,23/04/2022 17:00,20.0,77.8,33.0
18,23/04/2022 18:00,11.4,86.3,31.0
19,23/04/2022 19:00,2.8,95.8,28.9
20,23/04/2022 20:00,2.6,99.1,27.9
21,23/04/2022 21:00,2.6,99.0,27.5
22,23/04/2022 22:00,2.6,99.0,27.5
23,23/04/2022 23:00,2.6,99.0,27.4
