,timestamp,PM2.5,humidity,temperature
0,09/01/2022 00:00,47.2,99.0,17.7
1,09/01/2022 01:00,49.1,98.1,18.1
2,09/01/2022 02:00,55.1,94.9,17.9
3,09/01/2022 03:00,44.9,96.5,17.5
4,09/01/2022 04:00,40.9,98.9,16.7
5,09/01/2022 05:00,37.7,99.0,16.4
6,09/01/2022 06:00,26.6,99.0,15.6
7,09/01/2022 07:00,19.3,99.0,15.2
8,09/01/2022 08:00,14.9,99.0,15.2
9,09/01/2022 09:00,10.9,99.0,15.2
10,09/01/2022 10:00,9.6,99.0,15.8
11,09/01/2022 11:00,8.7,99.2,16.0
12,09/01/2022 12:00,8.2,96.9,16.3
13,09/01/2022 13:00,9.4,94.5,16.6
14,09/01/2022 14:00,10.1,93.7,16.5
15,09/01/2022 15:00,8.4,94.3,16.5
16,09/01/2022 16:00,13.8,94.5,16.5
17,09/01/2022 17:00,19.2,93.8,16.5
18,09/01/2022 18:00,8.5,96.0,16.3
19,09/01/2022 19:00,9.3,97.1,16.0
20,09/01/2022 20:00,10.8,97.5,16.0
21,09/01/2022 21:00,16.4,98.8,15.7
22,09/01/2022 22:00,18.2,99.0,15.0
23,09/01/2022 23:00,18.8,99.0,15.2
