,time,PM2.5,humidity,temperature
0,2021-07-16 16:00:00,10.7,48.9,40.5
1,2021-07-16 17:00:00,15.1,53.0,38.9
2,2021-07-16 18:00:00,18.3,57.8,36.6
3,2021-07-16 19:00:00,15.2,65.2,34.4
4,2021-07-16 20:00:00,9.7,71.3,33.0
5,2021-07-16 21:00:00,8.7,73.5,32.2
6,2021-07-16 22:00:00,9.4,78.4,31.6
7,2021-07-16 23:00:00,6.9,76.6,31.0
8,2021-07-17 00:00:00,6.3,77.6,30.5
9,2021-07-17 01:00:00,5.6,79.0,30.2
10,2021-07-17 02:00:00,5.4,79.8,29.9
11,2021-07-17 03:00:00,5.5,80.9,29.7
12,2021-07-17 04:00:00,4.7,83.0,29.4
13,2021-07-17 05:00:00,4.2,84.3,29.2
14,2021-07-17 06:00:00,4.1,85.9,29.1
15,2021-07-17 07:00:00,5.5,86.4,29.8
16,2021-07-17 08:00:00,5.8,82.7,30.6
17,2021-07-17 09:00:00,7.5,79.1,31.5
18,2021-07-17 10:00:00,10.2,71.4,33.4
19,2021-07-17 11:00:00,11.7,65.1,35.0
20,2021-07-17 12:00:00,12.3,62.0,36.4
21,2021-07-17 13:00:00,14.3,61.8,36.8
22,2021-07-17 14:00:00,16.5,59.0,38.5
23,2021-07-17 15:00:00,15.8,58.0,39.0
