,timestamp,PM2.5,humidity,temperature
0,02/04/2022 00:00,1.4,89.9,18.9
1,02/04/2022 01:00,1.5,86.8,18.9
2,02/04/2022 02:00,1.4,84.0,18.8
3,02/04/2022 03:00,1.15,83.0,18.8
4,02/04/2022 04:00,1.47,83.5,18.7
5,02/04/2022 05:00,1.58,82.2,18.7
6,02/04/2022 06:00,1.18,79.5,18.7
7,02/04/2022 07:00,2.0,78.9,18.8
8,02/04/2022 08:00,2.6,76.8,19.5
9,02/04/2022 09:00,1.6,69.5,20.9
10,02/04/2022 10:00,1.1,64.5,21.6
11,02/04/2022 11:00,1.4,62.8,21.7
12,02/04/2022 12:00,1.1,60.5,23.2
13,02/04/2022 13:00,1.0,58.6,24.1
14,02/04/2022 14:00,1.35,59.0,23.9
15,02/04/2022 15:00,1.68,55.9,24.9
16,02/04/2022 16:00,1.63,56.8,24.6
17,02/04/2022 17:00,0.9,63.0,22.7
18,02/04/2022 18:00,1.34,66.3,22.1
19,02/04/2022 19:00,2.0,67.9,21.3
20,02/04/2022 20:00,2.5,68.1,20.8
21,02/04/2022 21:00,3.5,71.3,20.2
22,02/04/2022 22:00,3.6,72.6,20.4
23,02/04/2022 23:00,3.4,73.0,20.2
