,time,PM2.5,humidity,temperature
0,2021-12-23 20:00:00,49.9,85.1,22.2
1,2021-12-23 21:00:00,39.4,91.7,21.5
2,2021-12-23 22:00:00,33.3,97.2,21.0
3,2021-12-23 23:00:00,28.2,99.0,20.7
4,2021-12-24 00:00:00,25.0,99.0,20.4
5,2021-12-24 01:00:00,25.2,99.0,20.3
6,2021-12-24 02:00:00,27.2,99.0,20.2
7,2021-12-24 03:00:00,28.1,99.0,20.1
8,2021-12-24 04:00:00,27.0,99.0,20.1
9,2021-12-24 05:00:00,37.8,99.0,20.1
10,2021-12-24 06:00:00,35.5,99.0,20.1
11,2021-12-24 07:00:00,32.9,99.0,20.0
12,2021-12-24 08:00:00,35.3,99.0,20.2
13,2021-12-24 09:00:00,36.0,99.1,20.7
14,2021-12-24 10:00:00,33.5,98.9,21.3
15,2021-12-24 11:00:00,33.7,97.9,21.8
16,2021-12-24 12:00:00,39.1,89.7,23.3
17,2021-12-24 13:00:00,37.8,85.5,24.0
18,2021-12-24 14:00:00,31.7,83.4,24.3
19,2021-12-24 15:00:00,31.0,84.0,24.2
20,2021-12-24 16:00:00,38.6,85.7,23.9
21,2021-12-24 17:00:00,58.1,89.3,23.5
22,2021-12-24 18:00:00,58.5,91.7,23.2
23,2021-12-24 19:00:00,61.1,93.1,22.9
