,timestamp,PM2.5,humidity,temperature
0,20/02/2022 00:00,3.1,96.4,10.2
1,20/02/2022 01:00,3.3,94.4,9.8
2,20/02/2022 02:00,4.4,95.6,9.6
3,20/02/2022 03:00,5.7,98.3,9.4
4,20/02/2022 04:00,6.7,100.0,8.8
5,20/02/2022 05:00,6.9,100.0,8.6
6,20/02/2022 06:00,8.1,100.0,8.5
7,20/02/2022 07:00,8.1,100.0,8.3
8,20/02/2022 08:00,7.4,100.0,8.3
9,20/02/2022 09:00,8.9,99.6,8.4
10,20/02/2022 10:00,8.3,97.7,8.3
11,20/02/2022 11:00,6.8,94.5,8.6
12,20/02/2022 12:00,8.6,99.2,8.2
13,20/02/2022 13:00,7.5,97.7,8.2
14,20/02/2022 14:00,8.4,95.8,8.7
15,20/02/2022 15:00,8.7,95.5,8.7
16,20/02/2022 16:00,7.2,95.1,8.6
17,20/02/2022 17:00,7.5,96.3,8.6
18,20/02/2022 18:00,8.2,96.8,8.7
19,20/02/2022 19:00,8.9,97.3,8.5
20,20/02/2022 20:00,7.7,97.1,8.4
21,20/02/2022 21:00,9.6,96.0,8.7
22,20/02/2022 22:00,9.1,95.7,8.9
23,20/02/2022 23:00,8.7,97.9,8.2
