,time,PM2.5,humidity,temperature
0,2021-12-26 20:00:00,70.8,92.6,16.8
1,2021-12-26 21:00:00,49.1,91.7,16.1
2,2021-12-26 22:00:00,39.0,91.9,15.7
3,2021-12-26 23:00:00,26.3,93.6,15.3
4,2021-12-27 00:00:00,17.7,88.6,15.1
5,2021-12-27 01:00:00,16.2,86.9,14.6
6,2021-12-27 02:00:00,11.7,88.5,14.0
7,2021-12-27 03:00:00,10.2,89.4,13.8
8,2021-12-27 04:00:00,7.2,84.5,13.6
9,2021-12-27 05:00:00,5.5,84.1,13.3
10,2021-12-27 06:00:00,5.8,85.3,13.1
11,2021-12-27 07:00:00,6.3,85.7,13.2
12,2021-12-27 08:00:00,5.4,85.8,13.1
13,2021-12-27 09:00:00,7.6,85.6,13.2
14,2021-12-27 10:00:00,10.3,85.7,13.4
15,2021-12-27 11:00:00,15.2,85.7,13.6
16,2021-12-27 12:00:00,15.5,85.4,13.7
17,2021-12-27 13:00:00,15.1,84.7,13.8
18,2021-12-27 14:00:00,13.1,84.0,13.8
19,2021-12-27 15:00:00,14.8,85.4,13.7
20,2021-12-27 16:00:00,16.9,86.0,13.6
21,2021-12-27 17:00:00,15.5,85.9,13.4
22,2021-12-27 18:00:00,15.0,85.6,13.2
23,2021-12-27 19:00:00,38.7,85.6,13.2
