,timestamp,PM2.5,humidity,temperature
0,19/01/2022 00:00,14.9,99.0,17.4
1,19/01/2022 01:00,14.3,99.0,17.3
2,19/01/2022 02:00,11.8,99.0,17.1
3,19/01/2022 03:00,12.2,99.0,16.9
4,19/01/2022 04:00,15.2,99.0,16.4
5,19/01/2022 05:00,20.2,99.0,16.2
6,19/01/2022 06:00,37.3,99.0,15.8
7,19/01/2022 07:00,31.6,99.0,15.3
8,19/01/2022 08:00,28.8,98.5,15.6
9,19/01/2022 09:00,33.0,93.8,16.5
10,19/01/2022 10:00,29.4,85.8,17.6
11,19/01/2022 11:00,27.1,80.1,18.7
12,19/01/2022 12:00,29.4,76.1,19.8
13,19/01/2022 13:00,31.4,70.4,21.4
14,19/01/2022 14:00,31.8,66.4,22.8
15,19/01/2022 15:00,30.1,64.0,22.6
16,19/01/2022 16:00,29.3,64.9,22.1
17,19/01/2022 17:00,32.4,70.0,21.5
18,19/01/2022 18:00,33.0,72.7,20.8
19,19/01/2022 19:00,39.3,77.1,20.2
20,19/01/2022 20:00,49.9,80.6,19.9
21,19/01/2022 21:00,52.6,83.7,19.8
22,19/01/2022 22:00,23.9,94.1,18.8
23,19/01/2022 23:00,17.5,96.5,18.3
