,time,PM2.5,humidity,temperature
0,2021-07-08 16:00:00,8.3,76.6,31.5
1,2021-07-08 17:00:00,7.5,77.5,31.4
2,2021-07-08 18:00:00,11.3,78.8,31.3
3,2021-07-08 19:00:00,9.1,81.0,30.3
4,2021-07-08 20:00:00,14.2,84.4,29.6
5,2021-07-08 21:00:00,16.2,85.6,29.3
6,2021-07-08 22:00:00,,,
7,2021-07-08 23:00:00,,,
8,2021-07-09 00:00:00,,,
9,2021-07-09 01:00:00,,,
10,2021-07-09 02:00:00,,,
11,2021-07-09 03:00:00,,,
12,2021-07-09 04:00:00,,,
13,2021-07-09 05:00:00,,,
14,2021-07-09 06:00:00,,,
15,2021-07-09 07:00:00,,,
16,2021-07-09 08:00:00,,,
17,2021-07-09 09:00:00,,,
18,2021-07-09 10:00:00,,,
19,2021-07-09 11:00:00,,,
20,2021-07-09 12:00:00,,,
21,2021-07-09 13:00:00,,,
22,2021-07-09 14:00:00,,,
23,2021-07-09 15:00:00,,,
