,time,PM2.5,humidity,temperature
0,2021-06-24 16:00:00,13.0,100.0,26.9
1,2021-06-24 17:00:00,7.7,100.0,27.3
2,2021-06-24 18:00:00,10.2,100.0,27.4
3,2021-06-24 19:00:00,10.2,99.7,27.5
4,2021-06-24 20:00:00,13.5,99.4,27.8
5,2021-06-24 21:00:00,12.7,99.3,27.9
6,2021-06-24 22:00:00,16.4,99.9,27.6
7,2021-06-24 23:00:00,111.32,99.0,27.2
8,2021-06-25 00:00:00,148.64,96.2,27.3
9,2021-06-25 01:00:00,12.6,100.0,27.5
10,2021-06-25 02:00:00,118.2,100.0,27.1
11,2021-06-25 03:00:00,178.38,99.9,26.8
12,2021-06-25 04:00:00,91.54,99.4,26.6
13,2021-06-25 05:00:00,19.1,98.7,26.5
14,2021-06-25 06:00:00,78.88,97.6,26.5
15,2021-06-25 07:00:00,69.26,97.4,26.9
16,2021-06-25 08:00:00,12.2,97.0,28.4
17,2021-06-25 09:00:00,8.7,89.9,28.8
18,2021-06-25 10:00:00,8.9,88.7,29.2
19,2021-06-25 11:00:00,15.5,86.6,29.9
20,2021-06-25 12:00:00,15.4,84.0,30.7
21,2021-06-25 13:00:00,13.2,78.6,31.5
22,2021-06-25 14:00:00,14.7,81.2,31.9
23,2021-06-25 15:00:00,12.1,76.6,33.1
