,time,PM2.5,humidity,temperature
0,2021-08-04 16:00:00,26.62,54.4,38.9
1,2021-08-04 17:00:00,39.67,59.4,38.0
2,2021-08-04 18:00:00,42.58,63.1,36.5
3,2021-08-04 19:00:00,44.48,63.3,35.9
4,2021-08-04 20:00:00,71.09,68.4,35.1
5,2021-08-04 21:00:00,81.26,75.3,34.0
6,2021-08-04 22:00:00,79.43,76.8,34.0
7,2021-08-04 23:00:00,70.45,78.3,33.7
8,2021-08-05 00:00:00,60.93,78.9,33.5
9,2021-08-05 01:00:00,69.68,80.6,33.3
10,2021-08-05 02:00:00,84.22,84.9,32.7
11,2021-08-05 03:00:00,80.65,86.3,32.2
12,2021-08-05 04:00:00,68.03,85.0,32.3
13,2021-08-05 05:00:00,84.79,88.1,31.8
14,2021-08-05 06:00:00,210.4,91.6,31.2
15,2021-08-05 07:00:00,243.47,89.3,31.4
16,2021-08-05 08:00:00,176.72,84.3,32.7
17,2021-08-05 09:00:00,100.55,76.0,33.7
18,2021-08-05 10:00:00,46.3,68.7,34.3
19,2021-08-05 11:00:00,36.22,64.9,35.2
20,2021-08-05 12:00:00,30.78,61.7,36.7
21,2021-08-05 13:00:00,29.28,58.1,38.1
22,2021-08-05 14:00:00,16.5,55.4,38.4
23,2021-08-05 15:00:00,15.3,55.8,37.8
