,time,PM2.5,humidity,temperature
0,2021-08-04 16:00:00,15.9,59.0,39.3
1,2021-08-04 17:00:00,17.0,62.9,38.3
2,2021-08-04 18:00:00,28.09,66.0,37.5
3,2021-08-04 19:00:00,63.92,75.4,35.3
4,2021-08-04 20:00:00,46.14,76.5,34.3
5,2021-08-04 21:00:00,42.43,82.5,33.7
6,2021-08-04 22:00:00,18.1,84.9,33.3
7,2021-08-04 23:00:00,13.6,89.6,32.6
8,2021-08-05 00:00:00,11.5,89.7,32.4
9,2021-08-05 01:00:00,10.3,91.5,32.1
10,2021-08-05 02:00:00,11.3,96.8,31.6
11,2021-08-05 03:00:00,14.8,99.9,31.3
12,2021-08-05 04:00:00,97.94,100.0,30.4
13,2021-08-05 05:00:00,149.72,100.0,30.1
14,2021-08-05 06:00:00,181.61,100.0,29.6
15,2021-08-05 07:00:00,181.99,100.0,30.3
16,2021-08-05 08:00:00,126.51,99.9,31.3
17,2021-08-05 09:00:00,115.0,90.9,33.3
18,2021-08-05 10:00:00,46.07,75.7,34.7
19,2021-08-05 11:00:00,18.6,71.8,35.2
20,2021-08-05 12:00:00,32.94,71.6,36.3
21,2021-08-05 13:00:00,19.4,69.2,37.2
22,2021-08-05 14:00:00,17.6,69.5,37.1
23,2021-08-05 15:00:00,14.8,68.0,36.9
