,time,PM2.5,humidity,temperature
0,2021-09-19 16:00:00,7.8,60.0,37.8
1,2021-09-19 17:00:00,8.1,62.4,36.4
2,2021-09-19 18:00:00,12.4,67.6,33.3
3,2021-09-19 19:00:00,34.77,71.9,32.3
4,2021-09-19 20:00:00,44.03,77.6,31.7
5,2021-09-19 21:00:00,17.9,82.5,30.8
6,2021-09-19 22:00:00,16.3,87.4,30.1
7,2021-09-19 23:00:00,14.5,90.3,29.8
8,2021-09-20 00:00:00,14.4,91.1,29.5
9,2021-09-20 01:00:00,12.6,91.1,29.3
10,2021-09-20 02:00:00,10.4,92.3,29.1
11,2021-09-20 03:00:00,9.8,93.6,28.9
12,2021-09-20 04:00:00,9.6,96.2,28.5
13,2021-09-20 05:00:00,9.4,96.1,28.5
14,2021-09-20 06:00:00,19.7,99.4,28.6
15,2021-09-20 07:00:00,93.06,100.0,28.7
16,2021-09-20 08:00:00,18.3,97.5,29.2
17,2021-09-20 09:00:00,14.8,93.4,29.9
18,2021-09-20 10:00:00,18.4,93.4,29.8
19,2021-09-20 11:00:00,66.68,92.2,29.7
20,2021-09-20 12:00:00,57.58,83.6,31.7
21,2021-09-20 13:00:00,45.82,77.7,33.0
22,2021-09-20 14:00:00,35.24,73.1,34.6
23,2021-09-20 15:00:00,29.37,68.5,35.5
