,time,PM2.5,humidity,temperature
0,2021-09-14 16:00:00,15.5,82.4,28.5
1,2021-09-14 17:00:00,15.1,82.6,28.2
2,2021-09-14 18:00:00,10.1,84.1,27.7
3,2021-09-14 19:00:00,11.2,86.2,26.9
4,2021-09-14 20:00:00,11.8,86.4,26.7
5,2021-09-14 21:00:00,13.1,85.3,26.5
6,2021-09-14 22:00:00,8.5,83.4,26.6
7,2021-09-14 23:00:00,5.4,82.9,26.9
8,2021-09-15 00:00:00,7.4,83.2,27.0
9,2021-09-15 01:00:00,11.1,86.6,26.9
10,2021-09-15 02:00:00,15.9,89.4,26.5
11,2021-09-15 03:00:00,49.74,88.7,26.7
12,2021-09-15 04:00:00,12.0,86.7,26.8
13,2021-09-15 05:00:00,5.0,89.5,26.0
14,2021-09-15 06:00:00,7.9,91.7,25.7
15,2021-09-15 07:00:00,11.5,91.4,25.8
16,2021-09-15 08:00:00,5.2,93.4,25.3
17,2021-09-15 09:00:00,5.2,92.9,25.0
18,2021-09-15 10:00:00,1.1,92.2,25.2
19,2021-09-15 11:00:00,2.2,90.9,25.4
20,2021-09-15 12:00:00,4.9,85.9,26.9
21,2021-09-15 13:00:00,7.5,80.4,28.6
22,2021-09-15 14:00:00,7.9,81.5,28.2
23,2021-09-15 15:00:00,15.7,80.7,28.7
