,timestamp,PM2.5,humidity,temperature
0,04/04/2022 00:00,16.5,79.5,19.7
1,04/04/2022 01:00,14.3,77.9,19.8
2,04/04/2022 02:00,17.7,73.5,20.3
3,04/04/2022 03:00,15.8,76.2,20.3
4,04/04/2022 04:00,18.1,80.6,20.1
5,04/04/2022 05:00,37.9,88.8,19.6
6,04/04/2022 06:00,53.9,92.1,19.3
7,04/04/2022 07:00,45.8,92.9,19.4
8,04/04/2022 08:00,47.4,85.9,20.6
9,04/04/2022 09:00,39.5,72.7,22.3
10,04/04/2022 10:00,59.5,68.1,23.6
11,04/04/2022 11:00,43.4,63.1,24.8
12,04/04/2022 12:00,37.7,56.3,26.2
13,04/04/2022 13:00,33.2,51.8,27.5
14,04/04/2022 14:00,22.0,47.5,28.1
15,04/04/2022 15:00,18.2,44.8,28.6
16,04/04/2022 16:00,20.8,48.7,28.1
17,04/04/2022 17:00,22.7,52.4,27.7
18,04/04/2022 18:00,22.8,56.8,26.2
19,04/04/2022 19:00,15.3,57.0,24.6
20,04/04/2022 20:00,16.6,61.8,23.2
21,04/04/2022 21:00,24.0,61.0,22.5
22,04/04/2022 22:00,21.5,66.4,22.0
23,04/04/2022 23:00,25.5,71.0,21.7
