,timestamp,PM2.5,humidity,temperature
0,25/12/2021 00:00,64.1,99.2,21.6
1,25/12/2021 01:00,65.0,99.0,21.4
2,25/12/2021 02:00,60.9,99.0,21.1
3,25/12/2021 03:00,55.3,99.0,21.0
4,25/12/2021 04:00,57.2,99.0,20.9
5,25/12/2021 05:00,58.5,99.0,20.8
6,25/12/2021 06:00,52.9,99.0,20.9
7,25/12/2021 07:00,46.2,99.1,20.9
8,25/12/2021 08:00,56.0,99.0,21.0
9,25/12/2021 09:00,56.1,99.1,21.5
10,25/12/2021 10:00,57.7,97.8,22.1
11,25/12/2021 11:00,55.9,95.3,22.4
12,25/12/2021 12:00,60.7,95.5,22.7
13,25/12/2021 13:00,61.9,93.6,23.5
14,25/12/2021 14:00,54.9,94.4,23.5
15,25/12/2021 15:00,30.8,93.8,23.5
16,25/12/2021 16:00,32.5,92.5,23.8
17,25/12/2021 17:00,35.7,91.5,24.1
18,25/12/2021 18:00,35.8,94.1,23.5
19,25/12/2021 19:00,39.5,94.9,22.9
20,25/12/2021 20:00,37.2,95.3,22.4
21,25/12/2021 21:00,33.2,96.3,21.9
22,25/12/2021 22:00,33.4,93.6,21.6
23,25/12/2021 23:00,33.7,94.0,21.5
