,time,PM2.5,humidity,temperature
0,2021-08-07 16:00:00,1.2,52.8,40.1
1,2021-08-07 17:00:00,4.2,58.6,38.7
2,2021-08-07 18:00:00,18.7,64.6,37.3
3,2021-08-07 19:00:00,105.22,68.8,36.1
4,2021-08-07 20:00:00,62.1,74.7,35.4
5,2021-08-07 21:00:00,58.76,74.2,35.1
6,2021-08-07 22:00:00,49.75,76.1,34.7
7,2021-08-07 23:00:00,63.3,82.2,33.9
8,2021-08-08 00:00:00,59.01,82.7,33.6
9,2021-08-08 01:00:00,62.65,85.2,33.2
10,2021-08-08 02:00:00,84.61,97.3,32.2
11,2021-08-08 03:00:00,20.0,97.9,32.2
12,2021-08-08 04:00:00,15.7,100.0,31.5
13,2021-08-08 05:00:00,10.0,100.0,31.4
14,2021-08-08 06:00:00,8.8,100.0,31.2
15,2021-08-08 07:00:00,7.7,100.0,31.5
16,2021-08-08 08:00:00,11.1,100.0,31.9
17,2021-08-08 09:00:00,16.3,99.3,32.6
18,2021-08-08 10:00:00,72.35,94.8,33.6
19,2021-08-08 11:00:00,51.33,85.5,34.8
20,2021-08-08 12:00:00,52.04,82.8,34.9
21,2021-08-08 13:00:00,47.25,80.8,34.4
22,2021-08-08 14:00:00,18.0,86.6,32.9
23,2021-08-08 15:00:00,6.8,99.9,29.1
