,time,PM2.5,humidity,temperature
0,2021-08-28 16:00:00,38.77,71.4,33.3
1,2021-08-28 17:00:00,47.88,86.7,30.1
2,2021-08-28 18:00:00,72.02,98.1,26.6
3,2021-08-28 19:00:00,73.55,97.5,27.3
4,2021-08-28 20:00:00,81.8,97.0,27.6
5,2021-08-28 21:00:00,9.3,94.0,27.8
6,2021-08-28 22:00:00,16.7,93.3,27.7
7,2021-08-28 23:00:00,11.3,93.5,27.7
8,2021-08-29 00:00:00,14.1,95.1,27.4
9,2021-08-29 01:00:00,11.7,94.5,27.5
10,2021-08-29 02:00:00,14.3,95.4,27.3
11,2021-08-29 03:00:00,64.56,96.1,27.1
12,2021-08-29 04:00:00,93.79,95.2,27.1
13,2021-08-29 05:00:00,19.8,94.5,27.2
14,2021-08-29 06:00:00,57.38,93.1,27.0
15,2021-08-29 07:00:00,139.12,94.5,27.2
16,2021-08-29 08:00:00,118.44,92.9,27.2
17,2021-08-29 09:00:00,58.96,85.1,29.1
18,2021-08-29 10:00:00,34.03,76.1,31.4
19,2021-08-29 11:00:00,51.68,75.3,32.1
20,2021-08-29 12:00:00,47.29,71.9,33.0
21,2021-08-29 13:00:00,41.46,67.2,34.4
22,2021-08-29 14:00:00,28.91,61.1,36.3
23,2021-08-29 15:00:00,18.3,57.6,37.0
