,time,PM2.5,humidity,temperature
0,2021-07-10 16:00:00,2.4,92.1,30.1
1,2021-07-10 17:00:00,4.4,84.8,32.3
2,2021-07-10 18:00:00,6.1,91.5,30.9
3,2021-07-10 19:00:00,14.4,85.3,30.4
4,2021-07-10 20:00:00,47.77,87.2,29.5
5,2021-07-10 21:00:00,11.0,91.0,29.1
6,2021-07-10 22:00:00,10.0,95.7,28.6
7,2021-07-10 23:00:00,7.0,97.5,28.4
8,2021-07-11 00:00:00,5.5,99.8,28.1
9,2021-07-11 01:00:00,7.4,100.0,27.8
10,2021-07-11 02:00:00,7.1,100.0,27.5
11,2021-07-11 03:00:00,5.0,100.0,27.5
12,2021-07-11 04:00:00,4.3,100.0,27.4
13,2021-07-11 05:00:00,5.5,100.0,27.1
14,2021-07-11 06:00:00,9.9,100.0,26.8
15,2021-07-11 07:00:00,15.7,100.0,27.8
16,2021-07-11 08:00:00,10.6,95.9,29.9
17,2021-07-11 09:00:00,7.4,84.7,31.3
18,2021-07-11 10:00:00,3.9,77.0,32.7
19,2021-07-11 11:00:00,4.1,75.2,33.0
20,2021-07-11 12:00:00,5.9,70.9,34.0
21,2021-07-11 13:00:00,5.4,68.4,34.6
22,2021-07-11 14:00:00,5.4,66.2,35.0
23,2021-07-11 15:00:00,5.1,62.8,35.9
