,time,PM2.5,humidity,temperature
0,2021-10-17 20:00:00,12.7,81.5,20.7
1,2021-10-17 21:00:00,12.2,86.8,19.9
2,2021-10-17 22:00:00,10.6,86.0,19.8
3,2021-10-17 23:00:00,10.6,88.5,19.3
4,2021-10-18 00:00:00,11.1,87.3,19.2
5,2021-10-18 01:00:00,9.7,86.3,19.3
6,2021-10-18 02:00:00,9.9,88.5,19.4
7,2021-10-18 03:00:00,11.6,93.1,18.9
8,2021-10-18 04:00:00,11.6,93.6,18.9
9,2021-10-18 05:00:00,9.5,92.8,18.3
10,2021-10-18 06:00:00,10.6,97.4,17.9
11,2021-10-18 07:00:00,8.8,98.0,17.6
12,2021-10-18 08:00:00,11.5,98.4,17.9
13,2021-10-18 09:00:00,14.8,98.4,18.0
14,2021-10-18 10:00:00,14.0,98.4,18.5
15,2021-10-18 11:00:00,13.9,98.2,18.7
16,2021-10-18 12:00:00,,,
17,2021-10-18 13:00:00,7.5,97.6,18.8
18,2021-10-18 14:00:00,6.7,98.3,18.8
19,2021-10-18 15:00:00,7.7,98.4,18.8
20,2021-10-18 16:00:00,7.5,99.5,18.8
21,2021-10-18 17:00:00,7.9,99.5,18.8
22,2021-10-18 18:00:00,7.7,99.8,18.8
23,2021-10-18 19:00:00,9.6,99.4,19.1
