,time,PM2.5,humidity,temperature
0,2021-10-27 20:00:00,95.4,73.0,25.9
1,2021-10-27 21:00:00,109.4,75.3,25.8
2,2021-10-27 22:00:00,115.1,75.4,25.8
3,2021-10-27 23:00:00,145.3,75.1,25.8
4,2021-10-28 00:00:00,161.8,74.8,25.7
5,2021-10-28 01:00:00,182.2,76.1,25.5
6,2021-10-28 02:00:00,288.1,79.7,25.0
7,2021-10-28 03:00:00,278.7,83.5,24.8
8,2021-10-28 04:00:00,165.2,83.7,24.5
9,2021-10-28 05:00:00,123.9,82.6,24.2
10,2021-10-28 06:00:00,113.6,82.4,24.0
11,2021-10-28 07:00:00,133.3,84.5,23.8
12,2021-10-28 08:00:00,98.5,87.5,23.2
13,2021-10-28 09:00:00,89.2,82.4,23.8
14,2021-10-28 10:00:00,84.7,85.0,23.0
15,2021-10-28 11:00:00,79.6,90.5,22.5
16,2021-10-28 12:00:00,87.2,93.9,22.4
17,2021-10-28 13:00:00,76.5,99.1,21.7
18,2021-10-28 14:00:00,66.9,100.0,21.2
19,2021-10-28 15:00:00,55.2,100.0,21.2
20,2021-10-28 16:00:00,57.5,100.0,21.3
21,2021-10-28 17:00:00,57.1,100.0,21.2
22,2021-10-28 18:00:00,51.2,100.0,21.0
23,2021-10-28 19:00:00,59.4,100.0,20.9
