,timestamp,PM2.5,humidity,temperature
0,27/01/2022 00:00,40.7,93.6,22.9
1,27/01/2022 01:00,37.4,94.4,22.7
2,27/01/2022 02:00,41.3,95.9,22.4
3,27/01/2022 03:00,44.5,96.3,22.3
4,27/01/2022 04:00,44.3,96.7,22.3
5,27/01/2022 05:00,46.8,96.5,22.4
6,27/01/2022 06:00,46.2,95.5,22.4
7,27/01/2022 07:00,45.6,95.5,22.4
8,27/01/2022 08:00,37.8,95.3,22.5
9,27/01/2022 09:00,38.6,94.3,22.9
10,27/01/2022 10:00,42.1,93.3,23.2
11,27/01/2022 11:00,48.4,90.4,24.1
12,27/01/2022 12:00,46.5,86.4,25.2
13,27/01/2022 13:00,43.8,81.9,26.2
14,27/01/2022 14:00,44.2,79.4,26.7
15,27/01/2022 15:00,37.6,78.1,27.0
16,27/01/2022 16:00,32.1,78.5,26.8
17,27/01/2022 17:00,34.6,82.0,25.7
18,27/01/2022 18:00,39.7,85.9,24.9
19,27/01/2022 19:00,41.1,88.5,24.2
20,27/01/2022 20:00,41.0,89.4,23.8
21,27/01/2022 21:00,37.3,90.0,23.7
22,27/01/2022 22:00,43.1,90.7,23.6
23,27/01/2022 23:00,39.6,91.1,23.5
