,timestamp,PM2.5,humidity,temperature
0,27/01/2022 00:00,11.9,99.0,21.6
1,27/01/2022 01:00,11.1,99.0,21.4
2,27/01/2022 02:00,11.8,99.0,21.3
3,27/01/2022 03:00,11.4,99.0,21.2
4,27/01/2022 04:00,10.1,99.0,21.1
5,27/01/2022 05:00,11.1,99.0,21.2
6,27/01/2022 06:00,12.3,99.0,21.2
7,27/01/2022 07:00,11.9,99.0,21.2
8,27/01/2022 08:00,11.7,99.0,21.5
9,27/01/2022 09:00,12.0,99.0,22.0
10,27/01/2022 10:00,12.8,99.0,22.7
11,27/01/2022 11:00,13.4,99.0,23.8
12,27/01/2022 12:00,12.8,97.3,24.8
13,27/01/2022 13:00,14.4,88.0,26.8
14,27/01/2022 14:00,12.3,84.9,27.5
15,27/01/2022 15:00,10.6,86.8,27.0
16,27/01/2022 16:00,8.6,88.0,26.7
17,27/01/2022 17:00,7.5,92.5,25.6
18,27/01/2022 18:00,6.7,99.1,23.9
19,27/01/2022 19:00,8.2,99.0,23.1
20,27/01/2022 20:00,8.0,99.0,22.8
21,27/01/2022 21:00,8.8,99.0,22.4
22,27/01/2022 22:00,10.8,99.0,22.3
23,27/01/2022 23:00,13.1,99.0,22.2
