,timestamp,PM2.5,humidity,temperature
0,14/04/2022 00:00,25.6,99.0,26.5
1,14/04/2022 01:00,28.3,99.0,25.6
2,14/04/2022 02:00,29.8,99.0,25.3
3,14/04/2022 03:00,26.2,99.0,25.0
4,14/04/2022 04:00,22.0,99.0,24.9
5,14/04/2022 05:00,22.2,99.0,24.8
6,14/04/2022 06:00,19.9,99.0,24.8
7,14/04/2022 07:00,18.3,99.0,24.9
8,14/04/2022 08:00,19.6,99.0,25.7
9,14/04/2022 09:00,19.6,98.5,27.1
10,14/04/2022 10:00,24.0,91.5,28.6
11,14/04/2022 11:00,26.8,84.2,30.1
12,14/04/2022 12:00,27.0,80.6,31.1
13,14/04/2022 13:00,25.7,77.4,31.7
14,14/04/2022 14:00,23.9,75.0,32.1
15,14/04/2022 15:00,26.1,75.3,32.2
16,14/04/2022 16:00,24.3,77.8,31.7
17,14/04/2022 17:00,22.3,81.2,30.9
18,14/04/2022 18:00,21.9,83.3,30.2
19,14/04/2022 19:00,18.4,91.6,29.2
20,14/04/2022 20:00,15.2,98.6,28.2
21,14/04/2022 21:00,15.2,99.0,27.4
22,14/04/2022 22:00,15.4,99.0,27.0
23,14/04/2022 23:00,14.1,99.0,26.6
