,time,PM2.5,humidity,temperature
0,2021-09-26 16:00:00,8.8,100.0,25.8
1,2021-09-26 17:00:00,10.8,100.0,26.0
2,2021-09-26 18:00:00,6.0,100.0,25.6
3,2021-09-26 19:00:00,7.2,100.0,25.5
4,2021-09-26 20:00:00,11.8,100.0,25.7
5,2021-09-26 21:00:00,12.9,100.0,25.4
6,2021-09-26 22:00:00,12.0,100.0,25.2
7,2021-09-26 23:00:00,5.6,100.0,24.7
8,2021-09-27 00:00:00,6.4,100.0,24.6
9,2021-09-27 01:00:00,7.5,100.0,24.6
10,2021-09-27 02:00:00,8.1,100.0,24.4
11,2021-09-27 03:00:00,9.2,100.0,24.4
12,2021-09-27 04:00:00,10.3,100.0,24.5
13,2021-09-27 05:00:00,12.1,100.0,24.4
14,2021-09-27 06:00:00,11.8,100.0,24.4
15,2021-09-27 07:00:00,13.0,100.0,24.7
16,2021-09-27 08:00:00,12.1,100.0,24.9
17,2021-09-27 09:00:00,11.9,100.0,25.1
18,2021-09-27 10:00:00,11.5,99.7,26.7
19,2021-09-27 11:00:00,11.1,92.4,29.3
20,2021-09-27 12:00:00,12.1,86.6,30.9
21,2021-09-27 13:00:00,10.7,85.2,31.4
22,2021-09-27 14:00:00,10.7,74.9,33.5
23,2021-09-27 15:00:00,10.2,85.5,32.4
